"범죄별(1)","범죄별(2)",범죄별(3),발생지역별(1),2020
"특별법범 (건)","상표법",소계,충남,47
"특별법범 (건)","상표법",소계,전북,34
"특별법범 (건)","상표법",소계,전남,30
"특별법범 (건)","상표법",소계,경북,79
"특별법범 (건)","상표법",소계,경남,79
"특별법범 (건)","상표법",소계,제주,25
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,계,998
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,서울,22
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,부산,89
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,대구,22
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,인천,17
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,광주,22
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,대전,15
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,울산,6
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,세종,4
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,경기,87
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,강원,16
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,충북,19
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,충남,35
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,전북,27
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,전남,525
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,경북,48
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,경남,43
"특별법범 (건)","석유 및 석유대체연료 사업법",소계,제주,1
"특별법범 (건)","선박안전법",소계,계,1937
"특별법범 (건)","선박안전법",소계,서울,-
"특별법범 (건)","선박안전법",소계,부산,1284
"특별법범 (건)","선박안전법",소계,대구,-
"특별법범 (건)","선박안전법",소계,인천,91
"특별법범 (건)","선박안전법",소계,광주,-
"특별법범 (건)","선박안전법",소계,대전,-
"특별법범 (건)","선박안전법",소계,울산,3
"특별법범 (건)","선박안전법",소계,세종,-
"특별법범 (건)","선박안전법",소계,경기,3
"특별법범 (건)","선박안전법",소계,강원,433
"특별법범 (건)","선박안전법",소계,충북,-
"특별법범 (건)","선박안전법",소계,충남,20
"특별법범 (건)","선박안전법",소계,전북,11
"특별법범 (건)","선박안전법",소계,전남,36
"특별법범 (건)","선박안전법",소계,경북,9
"특별법범 (건)","선박안전법",소계,경남,30
"특별법범 (건)","선박안전법",소계,제주,17
"특별법범 (건)","선박직원법",소계,계,4322
"특별법범 (건)","선박직원법",소계,서울,-
"특별법범 (건)","선박직원법",소계,부산,659
"특별법범 (건)","선박직원법",소계,대구,-
"특별법범 (건)","선박직원법",소계,인천,333
"특별법범 (건)","선박직원법",소계,광주,-
"특별법범 (건)","선박직원법",소계,대전,-
"특별법범 (건)","선박직원법",소계,울산,2
"특별법범 (건)","선박직원법",소계,세종,-
"특별법범 (건)","선박직원법",소계,경기,1
"특별법범 (건)","선박직원법",소계,강원,341
"특별법범 (건)","선박직원법",소계,충북,-
"특별법범 (건)","선박직원법",소계,충남,292
"특별법범 (건)","선박직원법",소계,전북,37
"특별법범 (건)","선박직원법",소계,전남,1421
"특별법범 (건)","선박직원법",소계,경북,199
"특별법범 (건)","선박직원법",소계,경남,315
"특별법범 (건)","선박직원법",소계,제주,722
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,계,3511
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,서울,699
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,부산,317
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,대구,125
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,인천,344
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,광주,74
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,대전,86
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,울산,12
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,세종,3
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,경기,1227
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,강원,50
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,충북,62
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,충남,63
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,전북,111
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,전남,67
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,경북,80
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,경남,153
"특별법범 (건)","성매매알선 등 행위의 처벌에 관한법률",소계,제주,38
"특별법범 (건)","수도법",소계,계,168
"특별법범 (건)","수도법",소계,서울,18
"특별법범 (건)","수도법",소계,부산,8
"특별법범 (건)","수도법",소계,대구,6
"특별법범 (건)","수도법",소계,인천,4
"특별법범 (건)","수도법",소계,광주,1
"특별법범 (건)","수도법",소계,대전,4
"특별법범 (건)","수도법",소계,울산,8
"특별법범 (건)","수도법",소계,세종,-
"특별법범 (건)","수도법",소계,경기,54
"특별법범 (건)","수도법",소계,강원,4
"특별법범 (건)","수도법",소계,충북,6
"특별법범 (건)","수도법",소계,충남,10
"특별법범 (건)","수도법",소계,전북,3
"특별법범 (건)","수도법",소계,전남,5
"특별법범 (건)","수도법",소계,경북,5
"특별법범 (건)","수도법",소계,경남,32
"특별법범 (건)","수도법",소계,제주,-
"특별법범 (건)","수산업법",소계,계,5744
"특별법범 (건)","수산업법",소계,서울,-
"특별법범 (건)","수산업법",소계,부산,50
"특별법범 (건)","수산업법",소계,대구,-
"특별법범 (건)","수산업법",소계,인천,21
"특별법범 (건)","수산업법",소계,광주,1
"특별법범 (건)","수산업법",소계,대전,-
"특별법범 (건)","수산업법",소계,울산,8
"특별법범 (건)","수산업법",소계,세종,-
"특별법범 (건)","수산업법",소계,경기,42
"특별법범 (건)","수산업법",소계,강원,1002
"특별법범 (건)","수산업법",소계,충북,-
"특별법범 (건)","수산업법",소계,충남,1161
"특별법범 (건)","수산업법",소계,전북,492
"특별법범 (건)","수산업법",소계,전남,2199
"특별법범 (건)","수산업법",소계,경북,111
"특별법범 (건)","수산업법",소계,경남,253
"특별법범 (건)","수산업법",소계,제주,404
"특별법범 (건)","수산자원관리법",소계,계,2305
"특별법범 (건)","수산자원관리법",소계,서울,-
"특별법범 (건)","수산자원관리법",소계,부산,60
"특별법범 (건)","수산자원관리법",소계,대구,-
"특별법범 (건)","수산자원관리법",소계,인천,16
"특별법범 (건)","수산자원관리법",소계,광주,-
"특별법범 (건)","수산자원관리법",소계,대전,-
"특별법범 (건)","수산자원관리법",소계,울산,16
"특별법범 (건)","수산자원관리법",소계,세종,-
"특별법범 (건)","수산자원관리법",소계,경기,72
"특별법범 (건)","수산자원관리법",소계,강원,61
"특별법범 (건)","수산자원관리법",소계,충북,-
"특별법범 (건)","수산자원관리법",소계,충남,86
"특별법범 (건)","수산자원관리법",소계,전북,223
"특별법범 (건)","수산자원관리법",소계,전남,492
"특별법범 (건)","수산자원관리법",소계,경북,1113
"특별법범 (건)","수산자원관리법",소계,경남,144
"특별법범 (건)","수산자원관리법",소계,제주,22
"특별법범 (건)","식품위생법",소계,계,6734
"특별법범 (건)","식품위생법",소계,서울,1738
"특별법범 (건)","식품위생법",소계,부산,799
"특별법범 (건)","식품위생법",소계,대구,148
"특별법범 (건)","식품위생법",소계,인천,420
"특별법범 (건)","식품위생법",소계,광주,188
"특별법범 (건)","식품위생법",소계,대전,187
"특별법범 (건)","식품위생법",소계,울산,32
"특별법범 (건)","식품위생법",소계,세종,7
"특별법범 (건)","식품위생법",소계,경기,1606
"특별법범 (건)","식품위생법",소계,강원,149
"특별법범 (건)","식품위생법",소계,충북,127
"특별법범 (건)","식품위생법",소계,충남,283
"특별법범 (건)","식품위생법",소계,전북,211
"특별법범 (건)","식품위생법",소계,전남,161
"특별법범 (건)","식품위생법",소계,경북,172
"특별법범 (건)","식품위생법",소계,경남,479
"특별법범 (건)","식품위생법",소계,제주,27
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,계,54
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,서울,10
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,부산,13
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,대구,-
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,인천,1
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,광주,4
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,대전,2
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,울산,1
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,세종,1
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,경기,11
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,강원,-
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,충북,-
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,충남,2
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,전북,5
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,전남,-
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,경북,3
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,경남,1
"특별법범 (건)","신용정보의 이용 및 보호에 관한법률",소계,제주,-
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,계,286
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,서울,39
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,부산,21
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,대구,15
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,인천,31
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,광주,7
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,대전,16
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,울산,3
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,세종,1
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,경기,75
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,강원,8
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,충북,7
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,충남,9
"특별법범 (건)","아동·청소년의 성보호에 관한법률(성매수등)",소계,전북,14
