"죄종별","범죄발생지별","항목","단위","2016 년","2017 년","2018 년","2019 년","2020 년",
"강도","경주시","범죄건수[건]","건","6","11","7","5","1",
"강도","구미시","범죄건수[건]","건","15","8","7","4","5",
"강도","김천시","범죄건수[건]","건","1","3","4","2","-",
"강도","문경시","범죄건수[건]","건","-","-","-","-","-",
"강도","상주시","범죄건수[건]","건","2","1","-","-","1",
"강도","안동시","범죄건수[건]","건","1","1","1","1","1",
"강도","영주시","범죄건수[건]","건","1","1","2","2","1",
"강도","영천시","범죄건수[건]","건","1","1","2","3","-",
"강도","포항시","범죄건수[건]","건","7","17","6","4","6",
"강도","거제시","범죄건수[건]","건","5","4","3","2","-",
"강도","김해시","범죄건수[건]","건","10","8","10","9","4",
"강도","밀양시","범죄건수[건]","건","4","2","2","-","-",
"강도","사천시","범죄건수[건]","건","1","1","3","-","-",
"강도","양산시","범죄건수[건]","건","7","7","4","6","7",
"강도","진주시","범죄건수[건]","건","6","4","5","3","8",
"강도","창원시","범죄건수[건]","건","26","21","19","10","16",
"강도","통영시","범죄건수[건]","건","1","4","3","4","2",
"강도","서귀포시","범죄건수[건]","건","1","2","1","7","3",
"강도","제주시","범죄건수[건]","건","24","33","9","14","11",
"강도","기타도시","범죄건수[건]","건","1","3","4","5","1",
"강도","도시이외","범죄건수[건]","건","46","35","35","34","33",
"강간","계","범죄건수[건]","건","5155","5223","5293","5310","5313",
"강간","서울","범죄건수[건]","건","1129","1155","1159","1254","1279",
"강간","부산","범죄건수[건]","건","314","334","323","297","306",
"강간","대구","범죄건수[건]","건","197","201","246","215","213",
"강간","인천","범죄건수[건]","건","347","352","362","327","338",
"강간","광주","범죄건수[건]","건","170","203","197","185","158",
"강간","대전","범죄건수[건]","건","171","176","175","173","180",
"강간","울산","범죄건수[건]","건","112","97","108","106","103",
"강간","세종","범죄건수[건]","건","10","17","25","12","27",
"강간","고양시","범죄건수[건]","건","83","77","77","75","81",
"강간","과천시","범죄건수[건]","건","-","4","1","-","4",
"강간","광명시","범죄건수[건]","건","32","22","20","24","21",
"강간","광주시","범죄건수[건]","건","16","19","19","18","23",
"강간","구리시","범죄건수[건]","건","30","24","18","19","17",
"강간","군포시","범죄건수[건]","건","18","27","18","20","23",
"강간","김포시","범죄건수[건]","건","20","18","25","28","33",
"강간","남양주시","범죄건수[건]","건","60","36","37","37","40",
"강간","동두천시","범죄건수[건]","건","6","8","12","13","16",
"강간","부천시","범죄건수[건]","건","108","87","83","92","81",
"강간","성남시","범죄건수[건]","건","114","93","99","92","79",
"강간","수원시","범죄건수[건]","건","124","128","136","140","144",
"강간","시흥시","범죄건수[건]","건","57","55","48","69","63",
"강간","안산시","범죄건수[건]","건","98","108","85","90","87",
"강간","안성시","범죄건수[건]","건","15","29","22","15","18",
"강간","안양시","범죄건수[건]","건","45","61","77","39","54",
"강간","양주시","범죄건수[건]","건","27","11","17","13","23",
"강간","여주시","범죄건수[건]","건","14","8","11","11","14",
"강간","오산시","범죄건수[건]","건","20","21","21","22","30",
"강간","용인시","범죄건수[건]","건","38","32","52","55","46",
"강간","의왕시","범죄건수[건]","건","6","5","13","3","8",
"강간","의정부시","범죄건수[건]","건","45","50","41","57","55",
"강간","이천시","범죄건수[건]","건","26","18","23","20","24",
"강간","파주시","범죄건수[건]","건","38","36","31","39","27",
"강간","평택시","범죄건수[건]","건","48","56","54","37","64",
"강간","포천시","범죄건수[건]","건","30","23","22","16","19",
"강간","하남시","범죄건수[건]","건","2","5","8","12","9",
"강간","화성시","범죄건수[건]","건","24","39","27","47","56",
"강간","강릉시","범죄건수[건]","건","30","26","27","23","28",
"강간","동해시","범죄건수[건]","건","12","9","11","10","11",
"강간","삼척시","범죄건수[건]","건","7","6","5","9","4",
"강간","속초시","범죄건수[건]","건","12","14","14","12","8",
"강간","원주시","범죄건수[건]","건","54","34","38","51","34",
"강간","춘천시","범죄건수[건]","건","33","25","16","17","16",
"강간","태백시","범죄건수[건]","건","2","10","5","9","9",
"강간","제천시","범죄건수[건]","건","14","14","14","8","13",
"강간","청주시","범죄건수[건]","건","85","110","90","83","98",
"강간","충주시","범죄건수[건]","건","29","27","18","17","24",
"강간","계룡시","범죄건수[건]","건","2","-","2","4","1",
"강간","공주시","범죄건수[건]","건","14","10","15","7","21",
"강간","논산시","범죄건수[건]","건","13","9","19","15","10",
"강간","당진시","범죄건수[건]","건","13","13","6","21","18",
"강간","보령시","범죄건수[건]","건","12","18","14","23","14",
"강간","서산시","범죄건수[건]","건","10","20","14","18","15",
"강간","아산시","범죄건수[건]","건","33","25","36","21","20",
"강간","천안시","범죄건수[건]","건","76","78","91","83","86",
"강간","군산시","범죄건수[건]","건","19","17","24","25","21",
"강간","김제시","범죄건수[건]","건","6","6","11","5","8",
"강간","남원시","범죄건수[건]","건","6","12","5","6","9",
"강간","익산시","범죄건수[건]","건","25","28","21","25","24",
"강간","전주시","범죄건수[건]","건","62","70","79","84","58",
"강간","정읍시","범죄건수[건]","건","11","14","12","10","12",
"강간","광양시","범죄건수[건]","건","21","21","22","14","11",
"강간","나주시","범죄건수[건]","건","4","6","12","17","8",
"강간","목포시","범죄건수[건]","건","33","32","44","45","38",
"강간","순천시","범죄건수[건]","건","30","37","33","31","25",
"강간","여수시","범죄건수[건]","건","20","33","25","20","30",
"강간","경산시","범죄건수[건]","건","36","19","32","36","32",
"강간","경주시","범죄건수[건]","건","21","16","21","27","20",
"강간","구미시","범죄건수[건]","건","35","53","40","51","34",
"강간","김천시","범죄건수[건]","건","15","12","17","17","19",
"강간","문경시","범죄건수[건]","건","9","5","2","9","9",
"강간","상주시","범죄건수[건]","건","6","9","6","10","13",
"강간","안동시","범죄건수[건]","건","13","20","14","12","12",
"강간","영주시","범죄건수[건]","건","3","5","8","11","11",
"강간","영천시","범죄건수[건]","건","9","7","10","10","7",
"강간","포항시","범죄건수[건]","건","57","54","48","51","52",
"강간","거제시","범죄건수[건]","건","18","27","30","22","21",
"강간","김해시","범죄건수[건]","건","31","38","31","36","40",
"강간","밀양시","범죄건수[건]","건","8","6","12","12","11",
"강간","사천시","범죄건수[건]","건","5","10","7","9","9",
"강간","양산시","범죄건수[건]","건","31","29","29","25","29",
"강간","진주시","범죄건수[건]","건","32","28","31","28","37",
"강간","창원시","범죄건수[건]","건","68","84","66","92","93",
"강간","통영시","범죄건수[건]","건","15","7","8","8","13",
"강간","서귀포시","범죄건수[건]","건","16","17","25","16","18",
"강간","제주시","범죄건수[건]","건","68","79","78","83","77",
"강간","기타도시","범죄건수[건]","건","11","6","10","15","21",
"강간","도시이외","범죄건수[건]","건","366","333","353","345","298",
"유사강간","계","범죄건수[건]","건","583","636","776","782","823",
"유사강간","서울","범죄건수[건]","건","123","144","180","171","197",
"유사강간","부산","범죄건수[건]","건","28","43","46","48","63",
"유사강간","대구","범죄건수[건]","건","37","26","29","39","28",
"유사강간","인천","범죄건수[건]","건","47","44","44","46","45",
"유사강간","광주","범죄건수[건]","건","21","23","24","24","19",
"유사강간","대전","범죄건수[건]","건","14","33","20","30","25",
"유사강간","울산","범죄건수[건]","건","16","2","11","22","18",
"유사강간","세종","범죄건수[건]","건","1","-","4","1","2",
"유사강간","고양시","범죄건수[건]","건","4","5","14","9","12",
"유사강간","과천시","범죄건수[건]","건","1","-","1","-","-",
"유사강간","광명시","범죄건수[건]","건","3","2","6","6","5",
"유사강간","광주시","범죄건수[건]","건","2","5","3","3","7",
"유사강간","구리시","범죄건수[건]","건","3","2","-","1","3",
"유사강간","군포시","범죄건수[건]","건","2","5","3","5","7",
"유사강간","김포시","범죄건수[건]","건","3","3","2","3","3",
"유사강간","남양주시","범죄건수[건]","건","2","5","8","3","6",
"유사강간","동두천시","범죄건수[건]","건","-","1","2","-","1",
"유사강간","부천시","범죄건수[건]","건","15","4","16","11","15",
"유사강간","성남시","범죄건수[건]","건","10","10","15","8","8",
"유사강간","수원시","범죄건수[건]","건","24","14","20","23","16",
"유사강간","시흥시","범죄건수[건]","건","4","12","4","10","14",
"유사강간","안산시","범죄건수[건]","건","8","19","16","16","17",
"유사강간","안성시","범죄건수[건]","건","2","3","1","2","2",
"유사강간","안양시","범죄건수[건]","건","4","2","2","7","9",
"유사강간","양주시","범죄건수[건]","건","1","1","3","2","-",
"유사강간","여주시","범죄건수[건]","건","1","-","-","1","1",
"유사강간","오산시","범죄건수[건]","건","3","1","3","6","1",
"유사강간","용인시","범죄건수[건]","건","10","4","14","11","8",
"유사강간","의왕시","범죄건수[건]","건","-","2","-","3","2",
"유사강간","의정부시","범죄건수[건]","건","6","7","5","9","12",
"유사강간","이천시","범죄건수[건]","건","1","1","-","4","-",
"유사강간","파주시","범죄건수[건]","건","3","2","1","9","5",
"유사강간","평택시","범죄건수[건]","건","9","7","7","7","11",
"유사강간","포천시","범죄건수[건]","건","1","-","2","3","1",
"유사강간","하남시","범죄건수[건]","건","-","3","-","3","5",
"유사강간","화성시","범죄건수[건]","건","7","3","7","9","13",
"유사강간","강릉시","범죄건수[건]","건","5","2","4","4","1",
"유사강간","동해시","범죄건수[건]","건","2","1","1","-","-",
"유사강간","삼척시","범죄건수[건]","건","2","1","1","2","1",
"유사강간","속초시","범죄건수[건]","건","3","-","4","-","-",
"유사강간","원주시","범죄건수[건]","건","4","4","6","11","2",
"유사강간","춘천시","범죄건수[건]","건","3","4","5","5","9",
"유사강간","태백시","범죄건수[건]","건","-","1","1","2","1",
"유사강간","제천시","범죄건수[건]","건","1","2","2","6","3",
"유사강간","청주시","범죄건수[건]","건","13","16","13","10","6",
"유사강간","충주시","범죄건수[건]","건","7","1","2","3","5",
"유사강간","계룡시","범죄건수[건]","건","-","-","-","1","1",
"유사강간","공주시","범죄건수[건]","건","-","-","4","4","3",
"유사강간","논산시","범죄건수[건]","건","2","2","4","-","1",
"유사강간","당진시","범죄건수[건]","건","1","4","2","-","1",
"유사강간","보령시","범죄건수[건]","건","-","-","1","2","3",
"유사강간","서산시","범죄건수[건]","건","-","2","-","1","4",
"유사강간","아산시","범죄건수[건]","건","3","3","5","3","4",
"유사강간","천안시","범죄건수[건]","건","5","5","15","7","7",
"유사강간","군산시","범죄건수[건]","건","2","6","6","1","11",
"유사강간","김제시","범죄건수[건]","건","-","-","-","3","1",
"유사강간","남원시","범죄건수[건]","건","1","2","-","-","-",
"유사강간","익산시","범죄건수[건]","건","4","3","5","2","2",
"유사강간","전주시","범죄건수[건]","건","7","12","15","8","11",
"유사강간","정읍시","범죄건수[건]","건","4","1","1","1","-",
